run_name,app_time,total_mpi_time,mpi_Allgather,mpi_Allgatherv,mpi_Allreduce,mpi_Barrier,mpi_Bcast,mpi_Comm_create,mpi_Comm_free,mpi_Comm_group,mpi_Group_free,mpi_Group_incl,mpi_Iprobe,mpi_Irecv,mpi_Isend,mpi_Recv,mpi_Scan,mpi_Send,mpi_Test,mpi_Testall,mpi_Wait,mpi_Waitall
2025-04-04_08-42-28-job37437370,3.312500e+02,2.421875e+02,3.472633e-04,7.768065e-03,2.276170e+01,7.604039e-04,1.968606e-01,3.405508e-02,1.030116e-04,1.511992e-03,2.837715e-03,1.658379e-03,1.744732e+01,4.270116e+01,4.908425e+01,4.686376e+00,3.862067e-01,2.230126e+00,7.083258e+00,2.877578e+00,1.202659e-01,9.237754e+01
2025-04-05_10-24-34-job37488995,3.312500e+02,2.417969e+02,3.457582e-04,7.755245e-03,2.253096e+01,6.484871e-04,1.953392e-01,3.520137e-02,1.032976e-04,1.514902e-03,2.835293e-03,1.656172e-03,1.746229e+01,4.275010e+01,4.916766e+01,4.676340e+00,3.816276e-01,2.232758e+00,7.096221e+00,2.872200e+00,1.202590e-01,9.240150e+01
2025-03-04_11-33-30-job36484461,3.316406e+02,2.421875e+02,3.475637e-04,7.853273e-03,2.280550e+01,4.314805e-04,2.010530e-01,3.308262e-02,1.038834e-04,1.503320e-03,2.841133e-03,1.657031e-03,1.747594e+01,4.276668e+01,4.915512e+01,4.696136e+00,3.891119e-01,2.232122e+00,7.118567e+00,2.858979e+00,1.204997e-01,9.236299e+01
2025-03-07_00-58-37-job36623634,3.316406e+02,2.421875e+02,3.635598e-04,7.712952e-03,2.273486e+01,4.709523e-04,1.999227e-01,3.284980e-02,1.035477e-04,1.505801e-03,2.841445e-03,1.661523e-03,1.772227e+01,4.280118e+01,4.922010e+01,4.666700e+00,3.864087e-01,2.234393e+00,7.265066e+00,2.869838e+00,1.205049e-01,9.193453e+01
2025-03-14_19-04-35-job36868338,3.316406e+02,2.421875e+02,3.493434e-04,7.760529e-03,2.275831e+01,3.693426e-04,1.997422e-01,3.320684e-02,1.022816e-04,1.505430e-03,2.835352e-03,1.650176e-03,1.747436e+01,4.275191e+01,4.914557e+01,4.672700e+00,3.807358e-01,2.232167e+00,7.105988e+00,2.869140e+00,1.203674e-01,9.232736e+01
2025-03-15_22-55-45-job36886491,3.316406e+02,2.421875e+02,3.459332e-04,7.726876e-03,2.290606e+01,5.949914e-04,1.965103e-01,3.334473e-02,1.030873e-04,1.501504e-03,2.833750e-03,1.651855e-03,1.750451e+01,4.271302e+01,4.910662e+01,4.674991e+00,3.872124e-01,2.229775e+00,7.111020e+00,2.884473e+00,1.202092e-01,9.215994e+01
2025-03-20_03-14-48-job37036078,3.316406e+02,2.421875e+02,3.501039e-04,7.712690e-03,2.303347e+01,3.894023e-04,1.961966e-01,3.422402e-02,1.043016e-04,1.508359e-03,2.835762e-03,1.654902e-03,1.749845e+01,4.266702e+01,4.908850e+01,4.683151e+00,3.813955e-01,2.228546e+00,7.108254e+00,2.882235e+00,1.201817e-01,9.213839e+01
2025-03-25_10-08-40-job37168766,3.316406e+02,2.421875e+02,3.495195e-04,7.773911e-03,2.286352e+01,4.181820e-04,1.975697e-01,3.438809e-02,1.037839e-04,1.508398e-03,2.839063e-03,1.656738e-03,1.746593e+01,4.275944e+01,4.916389e+01,4.692696e+00,3.928187e-01,2.232159e+00,7.093922e+00,2.877360e+00,1.203914e-01,9.208079e+01
2025-03-26_20-58-10-job37211694,3.316406e+02,2.417969e+02,3.433543e-04,7.731507e-03,2.264536e+01,4.191578e-04,1.954144e-01,3.290762e-02,1.026708e-04,1.513301e-03,2.845957e-03,1.660723e-03,1.750650e+01,4.273528e+01,4.914390e+01,4.681724e+00,3.733417e-01,2.233324e+00,7.110630e+00,2.894616e+00,1.203880e-01,9.228187e+01
2025-03-29_16-00-53-job37279440,3.316406e+02,2.421875e+02,3.459699e-04,7.823648e-03,2.265331e+01,4.058184e-04,1.945764e-01,3.306348e-02,1.011573e-04,1.509746e-03,2.846914e-03,1.659336e-03,1.738143e+01,4.281411e+01,4.923962e+01,4.699686e+00,3.819155e-01,2.237965e+00,7.048942e+00,2.875145e+00,1.205857e-01,9.256778e+01
2025-04-02_20-53-28-job37409182,3.316406e+02,2.421875e+02,3.434035e-04,7.691267e-03,2.258449e+01,4.531516e-04,1.983433e-01,3.287324e-02,1.036712e-04,1.506953e-03,2.842812e-03,1.660449e-03,1.746082e+01,4.272864e+01,4.917790e+01,4.684665e+00,3.844275e-01,2.234186e+00,7.082282e+00,2.885717e+00,1.204481e-01,9.255846e+01
2025-04-03_09-10-38-job37415941,3.316406e+02,2.421875e+02,3.448266e-04,7.795433e-03,2.264690e+01,3.732410e-04,1.991813e-01,3.322227e-02,1.017270e-04,1.507480e-03,2.844707e-03,1.657441e-03,1.747859e+01,4.276210e+01,4.918620e+01,4.695474e+00,3.940177e-01,2.235618e+00,7.104353e+00,2.875091e+00,1.205049e-01,9.246770e+01
2025-04-05_04-38-26-job37485587,3.316406e+02,2.421875e+02,3.433051e-04,7.758440e-03,2.261498e+01,3.918469e-04,1.977610e-01,3.292363e-02,1.063016e-04,1.511348e-03,2.842988e-03,1.664102e-03,1.742753e+01,4.278944e+01,4.920386e+01,4.674476e+00,3.786214e-01,2.234439e+00,7.063767e+00,2.890573e+00,1.205788e-01,9.265920e+01
2025-04-06_01-39-48-job37494376,3.316406e+02,2.421875e+02,3.448449e-04,7.722339e-03,2.262582e+01,4.258836e-04,2.005996e-01,3.313516e-02,1.031151e-04,1.506348e-03,2.840820e-03,1.660078e-03,1.747674e+01,4.269082e+01,4.909514e+01,4.680248e+00,3.775942e-01,2.230992e+00,7.085032e+00,2.892786e+00,1.202590e-01,9.257459e+01
2025-04-06_03-03-55-job37502639,3.316406e+02,2.421875e+02,3.474766e-04,7.714847e-03,2.257686e+01,3.939973e-04,1.981929e-01,3.238301e-02,1.041494e-04,1.512187e-03,2.846660e-03,1.661758e-03,1.748136e+01,4.272575e+01,4.916100e+01,4.682453e+00,3.822357e-01,2.234592e+00,7.085311e+00,2.901150e+00,1.204619e-01,9.240603e+01
2025-03-05_04-49-57-job36509233,3.320312e+02,2.425781e+02,3.623457e-04,7.750639e-03,2.284439e+01,5.063730e-04,1.993489e-01,3.389883e-02,1.030486e-04,1.512676e-03,2.845254e-03,1.661172e-03,1.759477e+01,4.284391e+01,4.923882e+01,4.698938e+00,3.742077e-01,2.238264e+00,7.150524e+00,2.905123e+00,1.207352e-01,9.245124e+01
2025-03-17_04-57-04-job36942712,3.320312e+02,2.425781e+02,3.634609e-04,7.787393e-03,2.283750e+01,3.848387e-04,1.998346e-01,3.350742e-02,1.020974e-04,1.511660e-03,2.843496e-03,1.658984e-03,1.748201e+01,4.282518e+01,4.923510e+01,4.682032e+00,3.747578e-01,2.236869e+00,7.117293e+00,2.865116e+00,1.206183e-01,9.244812e+01
2025-03-24_02-26-48-job37124650,3.320312e+02,2.425781e+02,3.508332e-04,7.785116e-03,2.272222e+01,4.589039e-04,1.942734e-01,3.238574e-02,1.020227e-04,1.517617e-03,2.850098e-03,1.666055e-03,1.753425e+01,4.282913e+01,4.925977e+01,4.684484e+00,3.793799e-01,2.235762e+00,7.124291e+00,2.897317e+00,1.206923e-01,9.256685e+01
2025-03-30_09-21-11-job37296746,3.320312e+02,2.425781e+02,3.472141e-04,7.808373e-03,2.275894e+01,4.084020e-04,1.954682e-01,3.321543e-02,1.040722e-04,1.511484e-03,2.844746e-03,1.660840e-03,1.753740e+01,4.278602e+01,4.920950e+01,4.666693e+00,3.853536e-01,2.234355e+00,7.143898e+00,2.873857e+00,1.204894e-01,9.250191e+01
2025-03-31_15-35-02-job37334037,3.320312e+02,2.425781e+02,3.475340e-04,7.715609e-03,2.268770e+01,4.347609e-04,2.004921e-01,3.307344e-02,1.042181e-04,1.518457e-03,2.859844e-03,1.666367e-03,1.747222e+01,4.284174e+01,4.926616e+01,4.685708e+00,3.842663e-01,2.238424e+00,7.085159e+00,2.887923e+00,1.206957e-01,9.255895e+01
2025-03-31_21-41-36-job37338487,3.320312e+02,2.425781e+02,3.481734e-04,7.774244e-03,2.288254e+01,4.666629e-04,1.996541e-01,3.419922e-02,1.032659e-04,1.518184e-03,2.852695e-03,1.667441e-03,1.752713e+01,4.276373e+01,4.918511e+01,4.702637e+00,3.845844e-01,2.234381e+00,7.137051e+00,2.882059e+00,1.205633e-01,9.255072e+01
2025-04-01_06-20-26-job37359316,3.320312e+02,2.425781e+02,3.415961e-04,7.722063e-03,2.253615e+01,6.228910e-04,1.910802e-01,3.186953e-02,9.881305e-05,1.517871e-03,2.854453e-03,1.665684e-03,1.744959e+01,4.283667e+01,4.927800e+01,4.681131e+00,3.769582e-01,2.238831e+00,7.070560e+00,2.892876e+00,1.206991e-01,9.267353e+01
2025-04-01_10-20-45-job37363989,3.320312e+02,2.425781e+02,3.460309e-04,7.820036e-03,2.271651e+01,9.053883e-04,2.002514e-01,3.271602e-02,1.030988e-04,1.517461e-03,2.858652e-03,1.669102e-03,1.747839e+01,4.287674e+01,4.930743e+01,4.695253e+00,3.797946e-01,2.239271e+00,7.094872e+00,2.901195e+00,1.208917e-01,9.259453e+01
2025-04-03_12-55-18-job37424368,3.320312e+02,2.425781e+02,3.644766e-04,7.804140e-03,2.275354e+01,6.833340e-04,1.933773e-01,3.455762e-02,1.012111e-04,1.512012e-03,2.848770e-03,1.662500e-03,1.751718e+01,4.280297e+01,4.924025e+01,4.695110e+00,3.814170e-01,2.238070e+00,7.109983e+00,2.900927e+00,1.206304e-01,9.272081e+01
2025-04-04_11-36-08-job37460194,3.320312e+02,2.425781e+02,3.656277e-04,7.770759e-03,2.274832e+01,4.047762e-04,2.023465e-01,3.363359e-02,1.021257e-04,1.511191e-03,2.846016e-03,1.658633e-03,1.755083e+01,4.277753e+01,4.916839e+01,4.698186e+00,3.841954e-01,2.236233e+00,7.123802e+00,2.906013e+00,1.205771e-01,9.255664e+01
2025-04-04_21-07-11-job37474080,3.320312e+02,2.425781e+02,3.430914e-04,7.633090e-03,2.260597e+01,4.958840e-04,1.929863e-01,3.223926e-02,1.033847e-04,1.511426e-03,2.851504e-03,1.667461e-03,1.759381e+01,4.283505e+01,4.929103e+01,4.704053e+00,3.859983e-01,2.239490e+00,7.148226e+00,2.911909e+00,1.207507e-01,9.242073e+01
2025-03-03_22-22-06-job36440357,3.324219e+02,2.429688e+02,3.500973e-04,7.752505e-03,2.275341e+01,5.013289e-04,2.037239e-01,3.328594e-02,1.030741e-04,1.518398e-03,2.860977e-03,1.667031e-03,1.751922e+01,4.299062e+01,4.942130e+01,4.698459e+00,3.790253e-01,2.246837e+00,7.114527e+00,2.907346e+00,1.211616e-01,9.260485e+01
2025-03-07_00-42-01-job36613478,3.324219e+02,2.429688e+02,3.504645e-04,7.704165e-03,2.267530e+01,4.364531e-04,1.943185e-01,3.198691e-02,1.043814e-04,1.521836e-03,2.869570e-03,1.677559e-03,1.743626e+01,4.296390e+01,4.937674e+01,4.686094e+00,3.798698e-01,2.243472e+00,7.061724e+00,2.896437e+00,1.210584e-01,9.291825e+01
2025-03-17_16-58-53-job36957071,3.324219e+02,2.425781e+02,3.669148e-04,7.595133e-03,2.235367e+01,4.401957e-04,1.930486e-01,3.112188e-02,1.069914e-04,1.518340e-03,2.856914e-03,1.669453e-03,1.742401e+01,4.303461e+01,4.947691e+01,4.687326e+00,3.743495e-01,2.245223e+00,7.068137e+00,2.881023e+00,1.211392e-01,9.280527e+01
2025-03-20_11-21-02-job37044725,3.324219e+02,2.429688e+02,3.506469e-04,7.851117e-03,2.264447e+01,7.877988e-04,1.998367e-01,3.373750e-02,1.019688e-04,1.518516e-03,2.858613e-03,1.667637e-03,1.753051e+01,4.301233e+01,4.943955e+01,4.695454e+00,3.815416e-01,2.246320e+00,7.124903e+00,2.897703e+00,1.211306e-01,9.250974e+01
2025-03-23_17-01-56-job37118357,3.324219e+02,2.429688e+02,3.585207e-04,7.738236e-03,2.257969e+01,4.761211e-04,2.043213e-01,3.358711e-02,1.064148e-04,1.511426e-03,2.840527e-03,1.656230e-03,1.821114e+01,4.272989e+01,4.913226e+01,4.674043e+00,3.858285e-01,2.231469e+00,7.523774e+00,2.937267e+00,1.204464e-01,9.208563e+01
2025-03-25_10-48-15-job37176437,3.324219e+02,2.429688e+02,3.510754e-04,7.858652e-03,2.279215e+01,4.902605e-04,1.982616e-01,3.291133e-02,1.015385e-04,1.511367e-03,2.840723e-03,1.653105e-03,1.753068e+01,4.280494e+01,4.918731e+01,4.689620e+00,3.794830e-01,2.234367e+00,7.105601e+00,2.908297e+00,1.204344e-01,9.304913e+01
2025-03-31_06-55-27-job37317404,3.324219e+02,2.429688e+02,3.471566e-04,7.758301e-03,2.268759e+01,4.270691e-04,1.993876e-01,3.309727e-02,1.021882e-04,1.515273e-03,2.853477e-03,1.666484e-03,1.754809e+01,4.292846e+01,4.932672e+01,4.703707e+00,3.857039e-01,2.241074e+00,7.134507e+00,2.895359e+00,1.208401e-01,9.262420e+01
2025-03-31_15-24-47-job37326957,3.324219e+02,2.425781e+02,3.500160e-04,7.797829e-03,2.256543e+01,6.857160e-04,1.994779e-01,3.272949e-02,1.022869e-04,1.515449e-03,2.853770e-03,1.665020e-03,1.743749e+01,4.296797e+01,4.935950e+01,4.715048e+00,3.788900e-01,2.244118e+00,7.076904e+00,2.888583e+00,1.209897e-01,9.272150e+01
2025-03-05_14-42-09-job36535123,3.328125e+02,2.433594e+02,3.525176e-04,7.808820e-03,2.292806e+01,7.106184e-04,2.047790e-01,3.365059e-02,1.052048e-04,1.516895e-03,2.862422e-03,1.669668e-03,1.752170e+01,4.300948e+01,4.940943e+01,4.711573e+00,3.885511e-01,2.243737e+00,7.129481e+00,2.888952e+00,1.212338e-01,9.277763e+01
2025-03-05_14-20-54-job36522584,3.332031e+02,2.437500e+02,3.517887e-04,7.841332e-03,2.291026e+01,6.944691e-04,1.992823e-01,3.319863e-02,1.026230e-04,1.519707e-03,2.867266e-03,1.673789e-03,1.760206e+01,4.309338e+01,4.951208e+01,4.712560e+00,3.813977e-01,2.251098e+00,7.165764e+00,2.910226e+00,1.214951e-01,9.276125e+01
2025-03-28_10-17-53-job37220178,3.332031e+02,2.437500e+02,3.576469e-04,7.749192e-03,2.260444e+01,8.663254e-04,1.935192e-01,3.232324e-02,1.018764e-04,1.524102e-03,2.870762e-03,1.673828e-03,1.752090e+01,4.315591e+01,4.961514e+01,4.707350e+00,3.830351e-01,2.252912e+00,7.116401e+00,2.913603e+00,1.215587e-01,9.296688e+01
2025-03-29_02-49-06-job37250898,3.332031e+02,2.437500e+02,3.516895e-04,7.750498e-03,2.275858e+01,6.783355e-04,1.966264e-01,3.392539e-02,1.035312e-04,1.518496e-03,2.858672e-03,1.669453e-03,1.753700e+01,4.308357e+01,4.951048e+01,4.716150e+00,3.851173e-01,2.249769e+00,7.133741e+00,2.897279e+00,1.213301e-01,9.297798e+01
2025-03-22_13-40-27-job37102023,3.335938e+02,2.441406e+02,3.701812e-04,7.799794e-03,2.272144e+01,9.064652e-04,2.028666e-01,3.326621e-02,1.032490e-04,1.520996e-03,2.863535e-03,1.667363e-03,1.755757e+01,4.317578e+01,4.962657e+01,4.741089e+00,3.868299e-01,2.254448e+00,7.138950e+00,2.907908e+00,1.216034e-01,9.327237e+01
2025-03-02_23-21-57-job36421202,3.339844e+02,2.437500e+02,3.430047e-04,7.732169e-03,2.310974e+01,4.154898e-04,1.961407e-01,3.331934e-02,1.061115e-04,1.502988e-03,2.830254e-03,1.652344e-03,1.738569e+01,4.262694e+01,4.898654e+01,4.676253e+00,3.848164e-01,2.224796e+00,7.054386e+00,2.863004e+00,1.199427e-01,9.399824e+01
2025-03-06_10-23-50-job36594123,3.355469e+02,2.460938e+02,3.433047e-04,7.687430e-03,2.565379e+01,5.414293e-04,1.981714e-01,3.282363e-02,1.030589e-04,1.505918e-03,2.836113e-03,1.653789e-03,1.774647e+01,4.270067e+01,4.910174e+01,4.665879e+00,3.826719e-01,2.229923e+00,7.274879e+00,2.877040e+00,1.203227e-01,9.309006e+01
2025-03-22_11-29-56-job37095454,3.355469e+02,2.457031e+02,3.487609e-04,7.805613e-03,2.292865e+01,4.264176e-04,2.012571e-01,3.262637e-02,1.042834e-04,1.531094e-03,2.884492e-03,1.679707e-03,1.765461e+01,4.351381e+01,4.998227e+01,4.741350e+00,3.802287e-01,2.270821e+00,7.181780e+00,2.939083e+00,1.225232e-01,9.363165e+01
2025-03-24_09-10-19-job37143023,3.394531e+02,2.500000e+02,3.538148e-04,7.790813e-03,2.270806e+01,3.908223e-04,1.999871e-01,3.352266e-02,1.024447e-04,1.513633e-03,2.849609e-03,1.662266e-03,1.754102e+01,4.282142e+01,4.925559e+01,4.690517e+00,3.758472e-01,2.238144e+00,7.144311e+00,2.878755e+00,1.206820e-01,9.979586e+01
2025-02-08_20-46-24-job35616372,3.699219e+02,2.808594e+02,3.025207e-04,8.381461e-03,2.394335e+01,3.695621e-04,2.017664e-01,3.016777e-02,8.617914e-05,1.867656e-03,3.571348e-03,2.031523e-03,1.942091e+01,5.176672e+01,5.979013e+01,5.253246e+00,3.473000e-01,2.698774e+00,8.483784e+00,3.362917e+00,1.529141e-01,1.053427e+02
2025-02-16_18-28-24-job35921810,3.703125e+02,2.812500e+02,3.025086e-04,8.399818e-03,2.432918e+01,3.793965e-04,2.092421e-01,3.270117e-02,8.891270e-05,1.872344e-03,3.570039e-03,2.033320e-03,1.944359e+01,5.175340e+01,5.973520e+01,5.276730e+00,3.638503e-01,2.699691e+00,8.506591e+00,3.355872e+00,1.528385e-01,1.052000e+02
2025-02-18_03-32-21-job35952849,3.710938e+02,2.816406e+02,3.017691e-04,8.440007e-03,2.451168e+01,4.249277e-04,2.094162e-01,3.249551e-02,8.583762e-05,1.870508e-03,3.566934e-03,2.037578e-03,1.950388e+01,5.186002e+01,5.982162e+01,5.270451e+00,3.626126e-01,2.700832e+00,8.520360e+00,3.381208e+00,1.530809e-01,1.054934e+02
2025-02-18_19-14-51-job35992795,3.714844e+02,2.820312e+02,3.049902e-04,8.458516e-03,2.457873e+01,3.696590e-04,2.065733e-01,3.309043e-02,8.821676e-05,1.871660e-03,3.576406e-03,2.035684e-03,1.960442e+01,5.187610e+01,5.985520e+01,5.268085e+00,3.654448e-01,2.702383e+00,8.588697e+00,3.385102e+00,1.531926e-01,1.054607e+02
2025-02-08_05-01-22-job35587462,3.718750e+02,2.828125e+02,3.056441e-04,8.499320e-03,2.452081e+01,7.868734e-04,2.031180e-01,3.282344e-02,8.649211e-05,1.876074e-03,3.578594e-03,2.037793e-03,1.961827e+01,5.196867e+01,5.994472e+01,5.281975e+00,3.650128e-01,2.707147e+00,8.599542e+00,3.383909e+00,1.534385e-01,1.058209e+02
2025-02-11_14-08-37-job35707244,3.722656e+02,2.828125e+02,3.020781e-04,8.479493e-03,2.454251e+01,7.569379e-04,2.034833e-01,3.290840e-02,8.811582e-05,1.868535e-03,3.570098e-03,2.034590e-03,1.954140e+01,5.200185e+01,5.997451e+01,5.290664e+00,3.605884e-01,2.708088e+00,8.557374e+00,3.371481e+00,1.535760e-01,1.061494e+02
2025-03-15_10-36-02-job36878026,4.140625e+02,3.214844e+02,3.386848e-04,7.508395e-03,7.179772e+01,5.025613e-04,1.893032e-01,2.917227e-02,9.893332e-05,1.511055e-03,2.849570e-03,1.658496e-03,1.724285e+01,4.283952e+01,4.929059e+01,4.679076e+00,3.567764e-01,2.237942e+00,6.962794e+00,2.865500e+00,1.206699e-01,1.230372e+02
2025-02-09_20-32-38-job35646071,4.335938e+02,3.437500e+02,3.045645e-04,8.425892e-03,2.458173e+01,4.159520e-04,2.086082e-01,3.292012e-02,8.667121e-05,1.879590e-03,3.583457e-03,2.041289e-03,5.473421e+01,5.198687e+01,6.096236e+01,5.276603e+00,3.645831e-01,2.707005e+00,3.189362e+01,4.801257e+00,1.534488e-01,1.058471e+02
2025-02-24_17-57-32-job36211897,4.335938e+02,3.433594e+02,3.501742e-04,7.723057e-03,8.406358e+01,4.010148e-04,1.999850e-01,3.340449e-02,1.027100e-04,1.504434e-03,2.835313e-03,1.655547e-03,1.731133e+01,4.268830e+01,4.903679e+01,4.692414e+00,3.752520e-01,2.229325e+00,7.009793e+00,2.866425e+00,1.201628e-01,1.328172e+02
